match_date,player_id,player_name,team,opponent,venue,season,fantasy_points,runs,balls_faced,fours,sixes,dismissed,duck,wickets,balls_bowled,legal_balls_bowled,runs_conceded,maidens,lbw_bowled,catches,stumpings,runouts
2008-05-07,709b0bac,SS Tiwary,Mumbai Indians,Rajasthan Royals,Dr DY Patil Sports Academy,2007/08,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0
2008-05-07,7d3937ed,DJ Thornely,Mumbai Indians,Rajasthan Royals,Dr DY Patil Sports Academy,2007/08,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0
2008-05-07,a45a5e8d,AM Nayar,Mumbai Indians,Rajasthan Royals,Dr DY Patil Sports Academy,2007/08,13,12,13,1,0,False,False,0,0,0,0,0,0,0,0,0
2008-05-07,87e562a9,DJ Bravo,Mumbai Indians,Rajasthan Royals,Dr DY Patil Sports Academy,2007/08,71,1,5,0,0,True,False,2,18,14,12,0,2,0,0,0
2008-05-07,1c17e270,RV Uthappa,Mumbai Indians,Rajasthan Royals,Dr DY Patil Sports Academy,2007/08,52,34,21,4,1,False,False,0,0,0,0,0,0,1,0,0
2008-05-07,f233bbb4,ST Jayasuriya,Mumbai Indians,Rajasthan Royals,Dr DY Patil Sports Academy,2007/08,21,18,20,1,1,True,False,0,12,12,17,0,0,0,0,0
2008-05-07,4e04666c,YV Takawale,Mumbai Indians,Rajasthan Royals,Dr DY Patil Sports Academy,2007/08,70,27,32,1,1,True,False,0,0,0,0,0,0,3,1,0
2008-05-07,72861603,GC Smith,Rajasthan Royals,Mumbai Indians,Dr DY Patil Sports Academy,2007/08,5,5,9,0,0,True,False,0,0,0,0,0,0,0,0,0
2008-05-08,5bb1a1c4,I Sharma,Kolkata Knight Riders,Royal Challengers Bangalore,Eden Gardens,2007/08,29,0,0,0,0,False,False,1,24,24,25,0,0,0,0,0
2008-05-08,16dfcc19,Umar Gul,Kolkata Knight Riders,Royal Challengers Bangalore,Eden Gardens,2007/08,8,6,2,0,1,False,False,0,20,19,30,0,0,0,0,0
2008-05-08,abfeb126,M Kartik,Kolkata Knight Riders,Royal Challengers Bangalore,Eden Gardens,2007/08,37,17,13,2,0,True,False,0,12,12,24,0,0,1,0,1
2008-05-08,fd835ab3,DJ Hussey,Kolkata Knight Riders,Royal Challengers Bangalore,Eden Gardens,2007/08,39,26,12,1,3,True,False,0,0,0,0,0,0,0,0,0
2008-05-08,b1451597,LR Shukla,Kolkata Knight Riders,Royal Challengers Bangalore,Eden Gardens,2007/08,13,11,9,2,0,True,False,0,6,6,15,0,0,0,0,0
2008-05-08,75de770f,T Taibu,Kolkata Knight Riders,Royal Challengers Bangalore,Eden Gardens,2007/08,17,15,12,2,0,True,False,0,0,0,0,0,0,0,0,0
2008-05-08,66b30f71,AB Dinda,Kolkata Knight Riders,Royal Challengers Bangalore,Eden Gardens,2007/08,2,0,0,0,0,False,False,0,19,18,20,0,0,0,0,0
2008-05-08,fe11caa6,WP Saha,Kolkata Knight Riders,Royal Challengers Bangalore,Eden Gardens,2007/08,26,17,10,1,1,False,False,0,0,0,0,0,0,0,0,0
2008-05-08,f663ef00,J Arunkumar,Royal Challengers Bangalore,Kolkata Knight Riders,Eden Gardens,2007/08,27,22,17,5,0,True,False,0,0,0,0,0,0,0,0,0
2008-05-08,41eb4a4f,R Vinay Kumar,Royal Challengers Bangalore,Kolkata Knight Riders,Eden Gardens,2007/08,14,0,0,0,0,False,False,0,18,18,15,0,0,1,0,0
2008-05-08,f3cb53a1,MV Boucher,Royal Challengers Bangalore,Kolkata Knight Riders,Eden Gardens,2007/08,71,50,40,5,1,False,False,0,0,0,0,0,0,1,0,1
2008-05-08,0184dc35,R Dravid,Royal Challengers Bangalore,Kolkata Knight Riders,Eden Gardens,2007/08,1,5,11,0,0,True,False,0,0,0,0,0,0,0,0,0
2008-05-08,d0513f63,CL White,Royal Challengers Bangalore,Kolkata Knight Riders,Eden Gardens,2007/08,53,30,16,3,1,False,False,0,0,0,0,0,0,0,0,1
2008-05-08,e938e1bc,P Kumar,Royal Challengers Bangalore,Kolkata Knight Riders,Eden Gardens,2007/08,26,4,2,1,0,False,False,1,18,18,36,0,0,0,0,0
2008-05-08,ba607b88,V Kohli,Royal Challengers Bangalore,Kolkata Knight Riders,Eden Gardens,2007/08,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0
2008-05-08,91a4a398,Z Khan,Royal Challengers Bangalore,Kolkata Knight Riders,Eden Gardens,2007/08,25,0,0,0,0,False,False,1,19,18,27,0,0,0,0,0
2008-05-08,0c2730df,A Kumble,Royal Challengers Bangalore,Kolkata Knight Riders,Eden Gardens,2007/08,2,0,0,0,0,False,False,0,18,18,21,0,0,0,0,0
2008-05-08,8fd1a8f5,DW Steyn,Royal Challengers Bangalore,Kolkata Knight Riders,Eden Gardens,2007/08,105,0,0,0,0,False,False,3,25,24,27,0,2,0,0,1
2008-05-08,725529bc,SC Ganguly,Kolkata Knight Riders,Royal Challengers Bangalore,Eden Gardens,2007/08,61,20,22,2,0,True,False,1,18,18,7,0,1,0,0,0
2008-05-08,881a9bdd,S Chanderpaul,Royal Challengers Bangalore,Kolkata Knight Riders,Eden Gardens,2007/08,6,7,11,1,0,True,False,0,0,0,0,0,0,0,0,0
2008-05-08,b57f8a9a,BJ Hodge,Kolkata Knight Riders,Royal Challengers Bangalore,Eden Gardens,2007/08,24,10,11,2,0,True,False,0,0,0,0,0,0,0,0,1
2008-05-08,756389bd,S Vidyut,Chennai Super Kings,Delhi Daredevils,Feroz Shah Kotla,2007/08,54,40,23,6,1,True,False,0,0,0,0,0,0,0,0,0
2008-05-08,b2b50355,L Balaji,Chennai Super Kings,Delhi Daredevils,Feroz Shah Kotla,2007/08,50,0,0,0,0,False,False,2,24,24,35,0,0,0,0,0
2008-05-08,8ba8195d,V Sehwag,Delhi Daredevils,Chennai Super Kings,Feroz Shah Kotla,2007/08,34,23,18,3,0,True,False,0,12,12,30,0,0,0,0,1
2008-05-08,bb345e0b,G Gambhir,Delhi Daredevils,Chennai Super Kings,Feroz Shah Kotla,2007/08,97,80,49,11,1,True,False,0,0,0,0,0,0,0,0,0
2008-05-08,c4487b84,AB de Villiers,Delhi Daredevils,Chennai Super Kings,Feroz Shah Kotla,2007/08,16,0,1,0,0,True,True,0,0,0,0,0,0,2,0,0
2008-05-08,0a476045,S Dhawan,Delhi Daredevils,Chennai Super Kings,Feroz Shah Kotla,2007/08,85,59,46,6,2,True,False,0,0,0,0,0,0,2,0,0
2008-05-08,64c34cd0,Shoaib Malik,Delhi Daredevils,Chennai Super Kings,Feroz Shah Kotla,2007/08,-2,2,3,0,0,True,False,0,15,12,28,0,0,0,0,0
2008-05-08,c03f1114,KD Karthik,Delhi Daredevils,Chennai Super Kings,Feroz Shah Kotla,2007/08,7,6,3,1,0,False,False,0,0,0,0,0,0,0,0,0
2008-05-08,93a17209,VY Mahesh,Delhi Daredevils,Chennai Super Kings,Feroz Shah Kotla,2007/08,48,0,0,0,0,False,False,2,25,24,40,0,0,0,0,0
2008-05-08,ee7d0c82,GD McGrath,Delhi Daredevils,Chennai Super Kings,Feroz Shah Kotla,2007/08,4,0,0,0,0,False,False,0,24,24,23,0,0,0,0,0
2008-05-08,e03b66ec,Mohammad Asif,Delhi Daredevils,Chennai Super Kings,Feroz Shah Kotla,2007/08,25,0,0,0,0,False,False,1,24,24,33,0,0,0,0,0
2008-05-08,9fc0ef64,PJ Sangwan,Delhi Daredevils,Chennai Super Kings,Feroz Shah Kotla,2007/08,52,0,0,0,0,False,False,2,25,24,29,0,0,0,0,0
2008-05-08,26e5cabf,MK Tiwary,Delhi Daredevils,Chennai Super Kings,Feroz Shah Kotla,2007/08,14,5,2,1,0,False,False,0,0,0,0,0,0,1,0,0
2008-05-08,eea6b7f1,SP Fleming,Chennai Super Kings,Delhi Daredevils,Feroz Shah Kotla,2007/08,55,44,28,7,0,True,False,0,0,0,0,0,0,0,0,0
2008-05-08,e249fdaa,A Chopra,Kolkata Knight Riders,Royal Challengers Bangalore,Eden Gardens,2007/08,2,2,5,0,0,True,False,0,0,0,0,0,0,0,0,0
2008-05-08,6ad3a659,P Amarnath,Chennai Super Kings,Delhi Daredevils,Feroz Shah Kotla,2007/08,-4,0,0,0,0,False,False,0,18,18,35,0,0,0,0,0
2008-05-08,ae78bc32,MS Gony,Chennai Super Kings,Delhi Daredevils,Feroz Shah Kotla,2007/08,49,13,5,1,1,False,False,1,25,24,36,0,1,0,0,0
2008-05-08,3576e47e,S Badrinath,Chennai Super Kings,Delhi Daredevils,Feroz Shah Kotla,2007/08,9,8,5,1,0,False,False,0,0,0,0,0,0,0,0,0
2008-05-08,4ba44e19,M Muralitharan,Chennai Super Kings,Delhi Daredevils,Feroz Shah Kotla,2007/08,4,0,0,0,0,False,False,0,27,24,25,0,0,0,0,0
2008-05-08,c3d35165,JA Morkel,Chennai Super Kings,Delhi Daredevils,Feroz Shah Kotla,2007/08,102,30,15,2,3,True,False,2,26,26,35,0,1,0,0,0
2008-05-08,1dc12ab9,SK Raina,Chennai Super Kings,Delhi Daredevils,Feroz Shah Kotla,2007/08,9,1,2,0,0,True,False,0,0,0,0,0,0,1,0,0
2008-05-08,4a8a2e3b,MS Dhoni,Chennai Super Kings,Delhi Daredevils,Feroz Shah Kotla,2007/08,36,33,33,3,0,True,False,0,0,0,0,0,0,0,0,0
2008-05-08,cfad138c,CK Kapugedera,Chennai Super Kings,Delhi Daredevils,Feroz Shah Kotla,2007/08,24,8,9,0,0,True,False,0,6,6,15,0,0,2,0,0
2008-05-09,57efa3be,SB Styris,Deccan Chargers,Rajasthan Royals,Sawai Mansingh Stadium,2007/08,17,13,11,0,1,True,False,0,13,12,14,0,0,0,0,0
2008-05-09,acd4f5dc,DP Vijaykumar,Deccan Chargers,Rajasthan Royals,Sawai Mansingh Stadium,2007/08,0,0,0,0,0,False,False,0,6,6,10,0,0,0,0,0
2008-05-09,6c6591ab,PP Ojha,Deccan Chargers,Rajasthan Royals,Sawai Mansingh Stadium,2007/08,30,1,2,0,0,False,False,1,26,24,47,0,0,1,0,0
2008-05-09,c3d1402f,RP Singh,Deccan Chargers,Rajasthan Royals,Sawai Mansingh Stadium,2007/08,31,2,3,0,0,True,False,1,25,24,24,0,0,0,0,0
2008-05-09,fe763256,Y Venugopal Rao,Deccan Chargers,Rajasthan Royals,Sawai Mansingh Stadium,2007/08,34,23,11,3,1,False,False,0,7,6,15,0,0,0,0,0
2008-05-09,b720a5d6,DB Ravi Teja,Deccan Chargers,Rajasthan Royals,Sawai Mansingh Stadium,2007/08,7,6,8,1,0,True,False,0,0,0,0,0,0,0,0,0
2008-05-09,0604ef16,SB Bangar,Deccan Chargers,Rajasthan Royals,Sawai Mansingh Stadium,2007/08,1,3,6,0,0,True,False,0,12,12,20,0,0,0,0,0
2008-05-09,0dc00542,Shahid Afridi,Deccan Chargers,Rajasthan Royals,Sawai Mansingh Stadium,2007/08,7,1,3,0,0,True,False,0,12,12,10,0,0,0,0,0
2008-05-09,740742ef,RG Sharma,Deccan Chargers,Rajasthan Royals,Sawai Mansingh Stadium,2007/08,5,5,8,0,0,True,False,0,0,0,0,0,0,0,0,0
2008-05-09,e1d1b294,HH Gibbs,Deccan Chargers,Rajasthan Royals,Sawai Mansingh Stadium,2007/08,29,19,20,2,0,True,False,0,0,0,0,0,0,1,0,0
2008-05-09,2b6e6dec,AC Gilchrist,Deccan Chargers,Rajasthan Royals,Sawai Mansingh Stadium,2007/08,72,61,49,9,1,True,False,0,0,0,0,0,0,0,0,0
2008-05-09,f0f628c7,MM Patel,Rajasthan Royals,Deccan Chargers,Sawai Mansingh Stadium,2007/08,35,0,0,0,0,False,False,1,24,24,28,0,0,1,0,0
2008-05-09,3d7e087f,SK Trivedi,Rajasthan Royals,Deccan Chargers,Sawai Mansingh Stadium,2007/08,31,0,0,0,0,False,False,1,18,18,8,0,0,0,0,0
2008-05-09,64d43928,Sohail Tanvir,Rajasthan Royals,Deccan Chargers,Sawai Mansingh Stadium,2007/08,6,0,0,0,0,False,False,0,25,24,39,0,0,0,0,1
2008-05-09,de8d3876,M Rawat,Rajasthan Royals,Deccan Chargers,Sawai Mansingh Stadium,2007/08,34,0,0,0,0,False,False,0,0,0,0,0,0,3,0,1
2008-05-09,bb18be76,SK Warne,Rajasthan Royals,Deccan Chargers,Sawai Mansingh Stadium,2007/08,84,0,0,0,0,False,False,2,24,24,20,0,1,1,0,1
2008-05-09,fe93fd9d,RA Jadeja,Rajasthan Royals,Deccan Chargers,Sawai Mansingh Stadium,2007/08,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0
2008-05-09,a2870fb7,NK Patel,Rajasthan Royals,Deccan Chargers,Sawai Mansingh Stadium,2007/08,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0
2008-05-09,4329fbb5,SR Watson,Rajasthan Royals,Deccan Chargers,Sawai Mansingh Stadium,2007/08,33,5,2,1,0,False,False,1,19,19,22,0,0,0,0,0
2008-05-09,d84378a4,M Kaif,Rajasthan Royals,Deccan Chargers,Sawai Mansingh Stadium,2007/08,19,17,14,2,0,False,False,0,0,0,0,0,0,0,0,0
2008-05-09,3c6ffae8,YK Pathan,Rajasthan Royals,Deccan Chargers,Sawai Mansingh Stadium,2007/08,112,68,37,9,2,True,False,1,12,12,19,0,0,0,0,0
2008-05-09,72861603,GC Smith,Rajasthan Royals,Deccan Chargers,Sawai Mansingh Stadium,2007/08,44,40,43,4,0,True,False,0,0,0,0,0,0,0,0,0
2008-05-10,4ba44e19,M Muralitharan,Chennai Super Kings,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",2007/08,27,0,0,0,0,False,False,1,25,24,32,0,0,0,0,0
2008-05-10,ae78bc32,MS Gony,Chennai Super Kings,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",2007/08,25,0,0,0,0,False,False,1,24,24,38,0,0,0,0,0
2008-05-10,6ad3a659,P Amarnath,Chennai Super Kings,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",2007/08,29,0,0,0,0,False,False,1,18,18,35,0,0,1,0,0
2008-05-10,3576e47e,S Badrinath,Chennai Super Kings,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",2007/08,78,64,47,6,3,True,False,0,0,0,0,0,0,0,0,0
2008-05-10,c3d35165,JA Morkel,Chennai Super Kings,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",2007/08,44,7,6,0,0,False,False,1,24,24,25,0,0,1,0,0
2008-05-10,4a8a2e3b,MS Dhoni,Chennai Super Kings,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",2007/08,88,60,43,2,4,False,False,0,0,0,0,0,0,2,0,0
2008-05-10,b2b50355,L Balaji,Chennai Super Kings,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",2007/08,153,0,0,0,0,False,False,5,25,24,24,0,1,0,0,0
2008-05-10,cfad138c,CK Kapugedera,Chennai Super Kings,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",2007/08,8,0,0,0,0,False,False,0,6,6,8,0,0,1,0,0
2008-05-10,622cc511,U Kaul,Kings XI Punjab,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2007/08,0,0,1,0,0,False,False,0,0,0,0,0,0,0,0,0
2008-05-10,d18f9182,DPMD Jayawardene,Kings XI Punjab,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2007/08,18,8,6,0,1,True,False,0,0,0,0,0,0,1,0,0
2008-05-10,a1f1829d,K Goel,Kings XI Punjab,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2007/08,9,1,7,0,0,True,False,0,0,0,0,0,0,1,0,0
2008-05-10,36d33dd0,RR Sarwan,Kings XI Punjab,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2007/08,20,20,22,0,0,True,False,0,0,0,0,0,0,0,0,0
2008-05-10,1c914163,Yuvraj Singh,Kings XI Punjab,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2007/08,10,2,5,0,0,True,False,0,6,6,8,0,0,1,0,0
2008-05-10,1dc12ab9,SK Raina,Chennai Super Kings,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",2007/08,42,26,17,4,0,True,False,0,0,0,0,0,0,1,0,0
2008-05-10,5fa06777,IK Pathan,Kings XI Punjab,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2007/08,55,40,18,3,3,True,False,0,27,24,33,0,0,0,0,0
2008-05-10,98ae73b1,PP Chawla,Kings XI Punjab,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2007/08,41,17,15,1,1,True,False,1,19,18,36,0,0,0,0,0
2008-05-10,6b8eb6e5,S Sreesanth,Kings XI Punjab,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2007/08,52,0,0,0,0,False,False,2,27,24,29,0,0,0,0,0
2008-05-10,034b4b7d,VRV Singh,Kings XI Punjab,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2007/08,25,0,1,0,0,True,True,1,26,25,35,0,0,0,0,0
2008-05-10,2498e163,JR Hopes,Kings XI Punjab,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2007/08,17,14,7,1,1,True,False,0,26,24,36,0,0,0,0,0
2008-05-10,eea6b7f1,SP Fleming,Chennai Super Kings,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",2007/08,9,1,4,0,0,True,False,0,0,0,0,0,0,1,0,0
2008-05-10,508a1ea7,SE Marsh,Kings XI Punjab,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2007/08,81,58,38,3,4,True,False,0,0,0,0,0,0,1,0,0
2008-05-10,756389bd,S Vidyut,Chennai Super Kings,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",2007/08,18,8,4,2,0,True,False,0,0,0,0,0,0,1,0,0
2008-05-11,3c6ffae8,YK Pathan,Rajasthan Royals,Delhi Daredevils,Sawai Mansingh Stadium,2007/08,7,8,13,1,0,False,False,0,0,0,0,0,0,0,0,0
2008-05-11,725529bc,SC Ganguly,Kolkata Knight Riders,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",2007/08,186,91,57,11,5,True,False,2,24,24,25,0,0,2,0,0
2008-05-11,fd835ab3,DJ Hussey,Kolkata Knight Riders,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",2007/08,73,57,29,4,3,False,False,0,0,0,0,0,0,0,0,0
2008-05-11,75de770f,T Taibu,Kolkata Knight Riders,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",2007/08,10,9,5,1,0,True,False,0,0,0,0,0,0,0,0,0
2008-05-11,b1451597,LR Shukla,Kolkata Knight Riders,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",2007/08,61,14,3,2,1,False,False,1,13,13,16,0,1,1,0,0
2008-05-11,fe11caa6,WP Saha,Kolkata Knight Riders,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",2007/08,8,0,0,0,0,False,False,0,0,0,0,0,0,1,0,0
2008-05-11,16dfcc19,Umar Gul,Kolkata Knight Riders,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",2007/08,25,0,0,0,0,False,False,1,30,27,43,0,0,0,0,0
2008-05-11,5bb1a1c4,I Sharma,Kolkata Knight Riders,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",2007/08,0,0,0,0,0,False,False,0,18,18,27,0,0,0,0,0
2008-05-11,66b30f71,AB Dinda,Kolkata Knight Riders,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",2007/08,81,0,0,0,0,False,False,3,25,24,33,0,0,0,0,0
2008-05-11,abfeb126,M Kartik,Kolkata Knight Riders,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",2007/08,0,0,0,0,0,False,False,0,18,18,29,0,0,0,0,0
2008-05-11,72861603,GC Smith,Rajasthan Royals,Delhi Daredevils,Sawai Mansingh Stadium,2007/08,27,24,27,3,0,True,False,0,0,0,0,0,0,0,0,0
2008-05-11,d84378a4,M Kaif,Rajasthan Royals,Delhi Daredevils,Sawai Mansingh Stadium,2007/08,9,1,5,0,0,False,False,0,0,0,0,0,0,1,0,0
2008-05-11,4329fbb5,SR Watson,Rajasthan Royals,Delhi Daredevils,Sawai Mansingh Stadium,2007/08,149,74,40,5,5,False,False,2,24,24,21,0,0,0,0,0
2008-05-11,fe93fd9d,RA Jadeja,Rajasthan Royals,Delhi Daredevils,Sawai Mansingh Stadium,2007/08,7,6,6,1,0,True,False,0,0,0,0,0,0,0,0,0
2008-05-11,3edb58fc,AD Mascarenhas,Rajasthan Royals,Delhi Daredevils,Sawai Mansingh Stadium,2007/08,63,9,8,0,1,True,False,2,25,24,29,0,0,0,0,0
2008-05-11,bb18be76,SK Warne,Rajasthan Royals,Delhi Daredevils,Sawai Mansingh Stadium,2007/08,16,11,12,1,0,True,False,0,24,24,47,0,0,1,0,0
2008-05-11,a2870fb7,NK Patel,Rajasthan Royals,Delhi Daredevils,Sawai Mansingh Stadium,2007/08,13,4,2,1,0,False,False,0,0,0,0,0,0,1,0,0
2008-05-11,de8d3876,M Rawat,Rajasthan Royals,Delhi Daredevils,Sawai Mansingh Stadium,2007/08,14,5,4,1,0,False,False,0,0,0,0,0,0,1,0,0
2008-05-11,3d7e087f,SK Trivedi,Rajasthan Royals,Delhi Daredevils,Sawai Mansingh Stadium,2007/08,68,0,0,0,0,False,False,2,25,24,28,0,2,0,0,0
2008-05-11,f0f628c7,MM Patel,Rajasthan Royals,Delhi Daredevils,Sawai Mansingh Stadium,2007/08,16,0,0,0,0,False,False,0,25,24,24,0,0,0,0,1
2008-05-11,bb345e0b,G Gambhir,Delhi Daredevils,Rajasthan Royals,Sawai Mansingh Stadium,2007/08,37,31,23,4,0,True,False,0,0,0,0,0,0,0,0,0
2008-05-11,8ba8195d,V Sehwag,Delhi Daredevils,Rajasthan Royals,Sawai Mansingh Stadium,2007/08,56,17,20,2,0,True,False,1,12,12,21,0,1,0,0,1
2008-05-11,0a476045,S Dhawan,Delhi Daredevils,Rajasthan Royals,Sawai Mansingh Stadium,2007/08,3,3,3,0,0,True,False,0,0,0,0,0,0,0,0,0
2008-05-11,c4487b84,AB de Villiers,Delhi Daredevils,Rajasthan Royals,Sawai Mansingh Stadium,2007/08,32,20,22,0,0,True,False,0,0,0,0,0,0,0,0,1
2008-05-11,c03f1114,KD Karthik,Delhi Daredevils,Rajasthan Royals,Sawai Mansingh Stadium,2007/08,32,13,15,1,0,True,False,0,0,0,0,0,0,0,0,2
2008-05-11,5bdcdb72,TM Dilshan,Delhi Daredevils,Rajasthan Royals,Sawai Mansingh Stadium,2007/08,21,18,15,1,1,False,False,0,0,0,0,0,0,0,0,0
2008-05-11,6b19d823,A Mishra,Delhi Daredevils,Rajasthan Royals,Sawai Mansingh Stadium,2007/08,62,4,5,0,0,True,False,2,20,18,27,0,1,0,0,0
2008-05-11,ab89348d,MF Maharoof,Delhi Daredevils,Rajasthan Royals,Sawai Mansingh Stadium,2007/08,92,39,16,2,4,True,False,1,26,24,22,0,1,0,0,0
2008-05-11,93a17209,VY Mahesh,Delhi Daredevils,Rajasthan Royals,Sawai Mansingh Stadium,2007/08,4,0,1,0,0,False,False,0,15,15,35,0,0,1,0,0
2008-05-11,e249fdaa,A Chopra,Kolkata Knight Riders,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",2007/08,35,24,23,3,0,True,False,0,0,0,0,0,0,1,0,0
2008-05-11,ee7d0c82,GD McGrath,Delhi Daredevils,Rajasthan Royals,Sawai Mansingh Stadium,2007/08,6,0,0,0,0,False,False,0,25,24,12,0,0,0,0,0
2008-05-11,4d6d6280,Salman Butt,Kolkata Knight Riders,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",2007/08,13,4,4,1,0,True,False,0,0,0,0,0,0,1,0,0
2008-05-11,acd4f5dc,DP Vijaykumar,Deccan Chargers,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",2007/08,27,0,0,0,0,False,False,1,19,19,21,0,0,0,0,0
2008-05-11,6c6591ab,PP Ojha,Deccan Chargers,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",2007/08,-4,0,0,0,0,False,False,0,13,12,25,0,0,0,0,0
2008-05-11,2b6e6dec,AC Gilchrist,Deccan Chargers,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",2007/08,39,24,17,5,0,True,False,0,0,0,0,0,0,1,0,0
2008-05-11,e1d1b294,HH Gibbs,Deccan Chargers,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",2007/08,18,5,7,1,0,True,False,0,0,0,0,0,0,0,0,1
2008-05-11,b720a5d6,DB Ravi Teja,Deccan Chargers,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",2007/08,20,10,7,2,0,True,False,0,0,0,0,0,0,1,0,0
2008-05-11,740742ef,RG Sharma,Deccan Chargers,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",2007/08,42,33,24,3,2,True,False,0,0,0,0,0,0,0,0,0
2008-05-11,9fc0ef64,PJ Sangwan,Delhi Daredevils,Rajasthan Royals,Sawai Mansingh Stadium,2007/08,0,0,0,0,0,False,False,0,24,24,33,0,0,0,0,0
2008-05-11,fe763256,Y Venugopal Rao,Deccan Chargers,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",2007/08,95,71,42,4,6,False,False,0,25,24,24,0,0,0,0,0
2008-05-11,0604ef16,SB Bangar,Deccan Chargers,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",2007/08,2,2,4,0,0,True,False,0,6,6,10,0,0,0,0,0
2008-05-11,bcce309e,WPUJC Vaas,Deccan Chargers,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",2007/08,30,9,8,0,0,True,False,1,18,18,36,0,0,0,0,0
2008-05-11,c3d1402f,RP Singh,Deccan Chargers,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",2007/08,36,6,4,1,0,False,False,1,25,24,59,0,0,1,0,0
2008-05-11,57efa3be,SB Styris,Deccan Chargers,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",2007/08,1,5,11,0,0,True,False,0,18,18,28,0,0,0,0,0
2008-05-12,91a4a398,Z Khan,Royal Challengers Bangalore,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2007/08,1,1,4,0,0,False,False,0,24,24,35,0,0,0,0,0
2008-05-12,41eb4a4f,R Vinay Kumar,Royal Challengers Bangalore,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2007/08,30,1,3,0,0,True,False,1,12,12,11,0,0,0,0,0
2008-05-12,e938e1bc,P Kumar,Royal Challengers Bangalore,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2007/08,9,5,7,0,0,True,False,0,16,16,15,0,0,0,0,0
2008-05-12,f3cb53a1,MV Boucher,Royal Challengers Bangalore,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2007/08,45,39,32,4,1,True,False,0,0,0,0,0,0,0,0,0
2008-05-12,0184dc35,R Dravid,Royal Challengers Bangalore,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2007/08,31,29,26,2,0,True,False,0,0,0,0,0,0,0,0,0
2008-05-12,d0513f63,CL White,Royal Challengers Bangalore,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2007/08,10,10,14,0,0,True,False,0,0,0,0,0,0,0,0,0
2008-05-12,7eae4418,Misbah-ul-Haq,Royal Challengers Bangalore,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2007/08,26,21,8,3,1,True,False,0,0,0,0,0,0,0,0,0
